ID,Reference,Verse,Notes,NoteFonts,Residue
5,1 Samuel 1:5,But Elkanah gave a lot of meat to Hannah because he loved her dearly. But the LORD didn't allow Hannah to give birth to a child.~!~but (NP Elkanah ) (VP gave ) (NP (AdjP a_lot_of ) meat ) (NP to Hannah ) [ because (NP he ) (VP lov+ed[Past_Tense] ) (NP her ) (AdvP dearly ) ] . but (NP the[Pre-Nominal] LORD ) (VP didn`t[Pre-Verbal] allow ) (NP Hannah ) [ (NP ) (VP to[Pre-Verbal] give ) (NP birth ) (NP to a[Pre-Nominal] child ) ] . But Elkanah gave a lot of meat to Hannah because he loved her dearly. But the LORD didn't allow Hannah to give birth to a child.~!~but (NP Elkanah ) (VP gave ) (NP (AdjP a_lot_of ) meat ) (NP to Hannah ) [ because (NP he ) (VP lov+ed[Past_Tense] ) (NP her ) (AdvP dearly ) ] . but (NP the[Pre-Nominal] LORD ) (VP didn`t[Pre-Verbal] allow ) (NP Hannah ) [ (NP ) (VP to[Pre-Verbal] give ) (NP birth ) (NP to a[Pre-Nominal] child ) ] . But Elkanah gave a lot of meat to Hannah because he loved her a lot. But Yahweh didn't allow Hannah to give birth to a child.~!~but (NP Elkanah ) (VP gave ) (NP (AdjP a_lot_of ) meat ) (NP to Hannah ) [ because (NP he ) (VP lov+ed[Past_Tense] ) (NP her ) (AdvP a_lot ) ] . but (NP Yahweh ) (VP didn`t[Pre-Verbal] allow ) (NP Hannah ) [ (NP ) (VP to[Pre-Verbal] give ) (NP birth ) (NP to a[Pre-Nominal] child ) ] . ,,,
10,1 Samuel 1:10,Hannah was extremely sad. So she prayed to the LORD and wept often.~!~(NP Hannah ) (VP was ) (AdjP extremely[Pre-Adjective] sad ) . so (NP she ) (VP pray+ed[Past_Tense] ) (NP to the[Pre-Nominal] LORD ) [ and (NP ) (VP wept ) (AdvP often ) ] . Hannah was extremely sad. So she prayed to the LORD and wept often.~!~(NP Hannah ) (VP was ) (AdjP extremely[Pre-Adjective] sad ) . so (NP she ) (VP pray+ed[Past_Tense] ) (NP to the[Pre-Nominal] LORD ) [ and (NP ) (VP wept ) (AdvP often ) ] . Hannah was very sad. So she cried a lot and prayed to Yahweh.~!~(NP Hannah ) (VP was ) (AdjP very[Pre-Adjective] sad ) . so (NP she ) (VP cr+ied[Past_Tense] (AdvP a_lot ) ) [ and (NP ) (VP pray+ed[Past_Tense] ) (NP to Yahweh ) ] . ,,,
16,1 Samuel 1:16,Don't think that I'm an evil woman. I was praying here because I'm extremely sad.”~!~(NP ) (VP don`t[Pre-Verbal] think ) [ that[Complementizer] (NP I ) (VP am ) (NP an[Pre-Nominal] (AdjP evil ) woman ) ] . (NP I ) (VP was[Pre-Verbal] pray+ing[Participle] ) (NP here ) [ because (NP I ) (VP am ) (AdjP extremely[Pre-Adjective] sad ) ] . ” Don't think that I'm an evil woman. I was praying to the LORD here because I'm extremely sad.”~!~(NP ) (VP don`t[Pre-Verbal] think ) [ that[Complementizer] (NP I ) (VP am ) (NP an[Pre-Nominal] (AdjP evil ) woman ) ] . (NP I ) (VP was[Pre-Verbal] pray+ing[Participle] ) (NP to the[Pre-Nominal] LORD ) (NP here ) [ because (NP I ) (VP am ) (AdjP extremely[Pre-Adjective] sad ) ] . ” Don't think that I'm an evil woman. I was praying to Yahweh because I'm extremely sad.”~!~(NP ) (VP don`t[Pre-Verbal] think ) [ that[Complementizer] (NP I ) (VP am ) (NP an[Pre-Nominal] (AdjP evil ) woman ) ] . (NP I ) (VP was[Pre-Verbal] pray+ing[Participle] ) (NP to Yahweh ) [ because (NP I ) (VP am ) (AdjP extremely[Pre-Adjective] sad ) ] . ” ,,,
21,1 Samuel 1:21,Title: Hannah dedicates Samuel to God. Elkanah and his family went to Shiloh again to offer sacrifices to the LORD. Previously Elkanah promised the LORD that he would go to the tabernacle each year.~!~Title:[Proposition_Label] (NP Hannah ) (VP dedicate+s[Third_Singular_Present] ) (NP Samuel ) (NP to God ) . (NP Elkanah ) (NP and (NP _ his ) family ) (VP went ) (NP to Shiloh ) (AdvP again ) [ to (NP ) (VP offer ) (NP sacrifice+s[Plural] ) (NP to the[Pre-Nominal] LORD ) ] . (AdvP previously ) (NP Elkanah ) (VP promis+ed[Past_Tense] ) (NP the[Pre-Nominal] LORD ) [ that[Complementizer] (NP he ) (VP would[Pre-Verbal] go ) (NP to the[Pre-Nominal] tabernacle ) (NP (AdjP each ) year ) ] . Title: Hannah dedicates Samuel to God. <<After a few months>> Elkanah and his family went to Shiloh again to offer sacrifices to the LORD. Previously Elkanah promised the LORD that he would go to the tabernacle each year.~!~Title:[Proposition_Label] (NP Hannah ) (VP dedicate+s[Third_Singular_Present] ) (NP Samuel ) (NP to God ) . (NP <<[Opening_Implicit_Marker] after a_few[Pre-Nominal] month+s[Plural] >>[Closing_Implicit_Marker] ) (NP Elkanah ) (NP and (NP _ his ) family ) (VP went ) (NP to Shiloh ) (AdvP again ) [ to (NP ) (VP offer ) (NP sacrifice+s[Plural] ) (NP to the[Pre-Nominal] LORD ) ] . (AdvP previously ) (NP Elkanah ) (VP promis+ed[Past_Tense] ) (NP the[Pre-Nominal] LORD ) [ that[Complementizer] (NP he ) (VP would[Pre-Verbal] go ) (NP to the[Pre-Nominal] tabernacle ) (NP (AdjP each ) year ) ] . Title: Hannah gives Samuel to God. After a few months Elkanah and his family went to Shiloh again to give gifts to Yahweh. Previously Elkanah promised Yahweh that he would go to the tabernacle each year.~!~Title:[Proposition_Label] (NP Hannah ) (VP give+s[Third_Singular_Present] ) (NP Samuel ) (NP to God ) . (NP after a_few[Pre-Nominal] month+s[Plural] ) (NP Elkanah ) (NP and (NP _ his ) family ) (VP went ) (NP to Shiloh ) (AdvP again ) [ to (NP ) (VP give ) (NP gift+s[Plural] ) (NP to Yahweh ) ] . (AdvP previously ) (NP Elkanah ) (VP promis+ed[Past_Tense] ) (NP Yahweh ) [ that[Complementizer] (NP he ) (VP would[Pre-Verbal] go ) (NP to the[Pre-Nominal] tabernacle ) (NP (AdjP each ) year ) ] . ,,,
26,1 Samuel 1:26,"Hannah said to Eli, “My master, I'm the woman who stood beside you. And you saw me praying to the LORD.~!~(NP Hannah ) (VP said ) (NP to Eli ) [ ,_“ (NP (NP _ my ) master , ) (NP I ) (VP am ) (NP the[Pre-Nominal] woman [ who[Relativizer] (NP ) (VP stood ) (NP beside you ) ] ) ] . and (NP you ) (VP saw ) (NP me ) [ (NP ) (VP pray+ing[Participle] ) (NP to the[Pre-Nominal] LORD ) ] . Hannah said to Eli, “My master, I'm the woman who stood beside you. And you saw me praying to the LORD.~!~(NP Hannah ) (VP said ) (NP to Eli ) [ ,_“ (NP (NP _ my ) master , ) (NP I ) (VP am ) (NP the[Pre-Nominal] woman [ who[Relativizer] (NP ) (VP stood ) (NP beside you ) ] ) ] . and (NP you ) (VP saw ) (NP me ) [ (NP ) (VP pray+ing[Participle] ) (NP to the[Pre-Nominal] LORD ) ] . Hannah said to Eli, “My master, I'm the woman who stood beside you. And you saw me praying to Yahweh.~!~(NP Hannah ) (VP said ) (NP to Eli ) [ ,_“ (NP (NP _ my ) master , ) (NP I ) (VP am ) (NP the[Pre-Nominal] woman [ who[Relativizer] (NP ) (VP stood ) (NP beside you ) ] ) ] . and (NP you ) (VP saw ) (NP me ) [ (NP ) (VP pray+ing[Participle] ) (NP to Yahweh ) ] . ",,,
32,1 Samuel 2:4,Soldiers' bows are broken. But strength is given to people who trip.~!~(NP (NP _ soldier+s[Plural]+~[Saxon_Genitive] ) bow+s[Plural] ) (VP are[Pre-Verbal] broken ) . but (NP strength ) (VP is[Pre-Verbal] given ) (NP to people [ who[Relativizer] (NP ) (VP trip ) ] ) . Soldiers' bows are broken. Literal Alternate: But strength is given to people who trip. Dynamic Alternate: But weak people become strong.~!~(NP (NP _ soldier+s[Plural]+~[Saxon_Genitive] ) bow+s[Plural] ) (VP are[Pre-Verbal] broken ) . Literal_Alternate:[Proposition_Label] but (NP strength ) (VP is[Pre-Verbal] given ) (NP to people [ who[Relativizer] (NP ) (VP trip ) ] ) . Dynamic_Alternate:[Proposition_Label] but (NP (AdjP weak ) people ) (VP become ) (AdjP strong ) . Soldiers' bows break. But weak people become strong.~!~(NP (NP _ soldier+s[Plural]+`[Saxon_Genitive] ) bow+s[Plural] ) (VP break ) . but (NP (AdjP weak ) people ) (VP become ) (AdjP strong ) . ,,,
37,1 Samuel 2:9,The LORD will protect the feet of the people who faithfully serve him. But he'll force the wicked people to stop talking. Those people will live in darkness. People don't defeat their enemies because they are strong.~!~(NP the[Pre-Nominal] LORD ) (VP will[Pre-Verbal] protect ) (NP the[Pre-Nominal] feet (NP of _ the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP (AdvP faithfully ) serve ) (NP him ) ] ) ) . but (NP he ) (VP will[Pre-Verbal] force ) (NP the[Pre-Nominal] (AdjP wicked ) people ) [ (NP ) (VP to_stop[Pre-Verbal] talk+ing[Participle] ) ] . (NP those[Pre-Nominal] people ) (VP will[Pre-Verbal] live ) (NP in darkness ) . (NP people ) (VP don`t[Pre-Verbal] defeat ) (NP (NP _ their ) enemi+es[Plural] ) [ because (NP they ) (VP are ) (AdjP strong ) ] . Literal Alternate: The LORD will protect the feet of the people who faithfully serve him. Dynamic Alternate: He'll protect the people who faithfully serve him. End of Alternates. But he'll force the wicked people to stop talking. Those people will live in darkness. People don't defeat their enemies because they are strong.~!~Literal_Alternate:[Proposition_Label] (NP the[Pre-Nominal] LORD ) (VP will[Pre-Verbal] protect ) (NP the[Pre-Nominal] feet (NP of _ the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP (AdvP faithfully ) serve ) (NP him ) ] ) ) . Dynamic_Alternate:[Proposition_Label] (NP he ) (VP will[Pre-Verbal] protect ) (NP the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP (AdvP faithfully ) serve ) (NP him ) ] ) . End_of_Alternates.[End_of_Alternates] but (NP he ) (VP will[Pre-Verbal] force ) (NP the[Pre-Nominal] (AdjP wicked ) people ) [ (NP ) (VP to_stop[Pre-Verbal] talk+ing[Participle] ) ] . (NP those[Pre-Nominal] people ) (VP will[Pre-Verbal] live ) (NP in darkness ) . (NP people ) (VP don`t[Pre-Verbal] defeat ) (NP (NP _ their ) enemi+es[Plural] ) [ because (NP they ) (VP are ) (AdjP strong ) ] . Yahweh will protect the people who faithfully serve him. But he'll force the people to stop talking. Those people will live in darkness. People don't defeat their enemies because they are strong.~!~(NP Yahweh ) (VP will[Pre-Verbal] protect ) (NP the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP (AdvP faithfully ) serve ) (NP him ) ] ) . but (NP he ) (VP will[Pre-Verbal] force ) (NP the[Pre-Nominal] people ) [ (NP ) (VP to_stop[Pre-Verbal] talk+ing[Participle] ) ] . (NP those[Pre-Nominal] people ) (VP will[Pre-Verbal] live ) (NP in darkness ) . (NP people ) (VP don`t[Pre-Verbal] defeat ) (NP (NP _ their ) enemi+es[Plural] ) [ because (NP they ) (VP are ) (AdjP strong ) ] . ,,,
42,1 Samuel 2:14,"Then that servant pushed that big fork inside the pot. When the servant pulled that fork from the pot, he kept the meat that was on it. And he gave that meat to the priest. So Eli's sons treated badly all of the Israelites who came to Shiloh.~!~then (NP that[Pre-Nominal] servant ) (VP push+ed[Past_Tense] ) (NP that[Pre-Nominal] (AdjP big ) fork ) (NP inside the[Pre-Nominal] pot ) . [ when (NP the[Pre-Nominal] servant ) (VP pull+ed[Past_Tense] ) (NP that[Pre-Nominal] fork ) (NP from the[Pre-Nominal] pot ) , ] (NP he ) (VP kept ) (NP the[Pre-Nominal] meat [ that[Relativizer] (NP ) (VP was ) (NP on it ) ] ) . and (NP he ) (VP gave ) (NP that[Pre-Nominal] meat ) (NP to the[Pre-Nominal] priest ) . so (NP (NP _ Eli+`s[Saxon_Genitive] ) son+s[Plural] ) (VP treat+ed[Past_Tense] ) (AdvP badly ) (NP (AdjP all of ) the[Pre-Nominal] Israelite+s[Plural] [ who[Relativizer] (NP ) (VP came ) (NP to Shiloh ) ] ) . Then that servant pushed that big fork inside the pot. When the servant pulled that fork from the pot, he kept the meat that was on it. And he gave that meat to the priest. So Eli's sons treated badly all of the Israelites who came to Shiloh.~!~then (NP that[Pre-Nominal] servant ) (VP push+ed[Past_Tense] ) (NP that[Pre-Nominal] (AdjP big ) fork ) (NP inside the[Pre-Nominal] pot ) . [ when (NP the[Pre-Nominal] servant ) (VP pull+ed[Past_Tense] ) (NP that[Pre-Nominal] fork ) (NP from the[Pre-Nominal] pot ) , ] (NP he ) (VP kept ) (NP the[Pre-Nominal] meat [ that[Relativizer] (NP ) (VP was ) (NP on it ) ] ) . and (NP he ) (VP gave ) (NP that[Pre-Nominal] meat ) (NP to the[Pre-Nominal] priest ) . so (NP (NP _ Eli+`s[Saxon_Genitive] ) son+s[Plural] ) (VP treat+ed[Past_Tense] ) (AdvP badly ) (NP (AdjP all of ) the[Pre-Nominal] Israelite+s[Plural] [ who[Relativizer] (NP ) (VP came ) (NP to Shiloh ) ] ) . Then that servant pushed the big fork inside the pot. When the servant pulled that fork from the pot, he kept the meat that was on it. And he gave that meat to the priest. So Eli's sons treated badly all of the Israelites who came to Shiloh.~!~then (NP that[Pre-Nominal] servant ) (VP push+ed[Past_Tense] ) (NP the[Pre-Nominal] (AdjP big ) fork ) (NP inside the[Pre-Nominal] pot ) . [ when (NP the[Pre-Nominal] servant ) (VP pull+ed[Past_Tense] ) (NP that[Pre-Nominal] fork ) (NP from the[Pre-Nominal] pot ) , ] (NP he ) (VP kept ) (NP the[Pre-Nominal] meat [ that[Relativizer] (NP ) (VP was ) (NP on it ) ] ) . and (NP he ) (VP gave ) (NP that[Pre-Nominal] meat ) (NP to the[Pre-Nominal] priest ) . so (NP (NP _ Eli+`s[Saxon_Genitive] ) son+s[Plural] ) (VP treat+ed[Past_Tense] ) (AdvP badly ) (NP (AdjP all of ) the[Pre-Nominal] Israelite+s[Plural] [ who[Relativizer] (NP ) (VP came ) (NP to Shiloh ) ] ) . ",,,
48,1 Samuel 2:20,"Eli blessed Elkanah and his wife. Eli said to Elkanah, “May the LORD give more children to you and this woman. This woman prayed for a son and gave him to the LORD.” Then Elkanah and his wife returned to his house.~!~(NP Eli ) (VP bless+ed[Past_Tense] ) (NP Elkanah ) (NP and (NP _ his ) wife ) . (NP Eli ) (VP said ) (NP to Elkanah ) [ ,_“ (VP may[CP-VP] ) (NP the[Pre-Nominal] LORD ) (VP give ) (NP (AdjP more ) children ) (NP to you ) (NP and this[Pre-Nominal] woman ) ] . (NP this[Pre-Nominal] woman ) (VP pray+ed[Past_Tense] ) (NP for a[Pre-Nominal] son ) [ and (NP ) (VP gave ) (NP him ) (NP to the[Pre-Nominal] LORD ) ” ] . then (NP Elkanah ) (NP and (NP _ his ) wife ) (VP return+ed[Past_Tense] ) (NP to (NP _ his ) house ) . Eli blessed Elkanah and his wife. Eli said to Elkanah, “May the LORD give more children to you and this woman. This woman prayed for a son and gave him to the LORD.” Then Elkanah and his wife returned to his house.~!~(NP Eli ) (VP bless+ed[Past_Tense] ) (NP Elkanah ) (NP and (NP _ his ) wife ) . (NP Eli ) (VP said ) (NP to Elkanah ) [ ,_“ (VP may[CP-VP] ) (NP the[Pre-Nominal] LORD ) (VP give ) (NP (AdjP more ) children ) (NP to you ) (NP and this[Pre-Nominal] woman ) ] . (NP this[Pre-Nominal] woman ) (VP pray+ed[Past_Tense] ) (NP for a[Pre-Nominal] son ) [ and (NP ) (VP gave ) (NP him ) (NP to the[Pre-Nominal] LORD ) ” ] . then (NP Elkanah ) (NP and (NP _ his ) wife ) (VP return+ed[Past_Tense] ) (NP to (NP _ his ) house ) . Eli blessed Elkanah and his wife. Eli said to Hannah, “I hope that Yahweh will give more children to you. You gave Samuel to Yahweh. So I hope that Yahweh will give another son to you.” Then Elkanah and Hannah returned to Elkanah's house.~!~(NP Eli ) (VP bless+ed[Past_Tense] ) (NP Elkanah ) (NP and (NP _ his ) wife ) . (NP Eli ) (VP said ) (NP to Hannah ) [ ,_“ (NP I ) (VP hope ) [ that[Complementizer] (NP Yahweh ) (VP will[Pre-Verbal] give ) (NP (AdjP more ) children ) (NP to you ) ] ] . (NP you ) (VP gave ) (NP Samuel ) (NP to Yahweh ) . so (NP I ) (VP hope ) [ that[Complementizer] (NP Yahweh ) (VP will[Pre-Verbal] give ) (NP (AdjP another ) son ) (NP to you ) ] . ” then (NP Elkanah ) (NP and Hannah ) (VP return+ed[Past_Tense] ) (NP to (NP _ Elkanah+`s[Saxon_Genitive] ) house ) . ",,,
53,1 Samuel 2:25,"If one person sins against another person, God might help him. But if one person sins against the LORD, who will help him? But Eli's sons didn't listen to him because the LORD already decided to kill them.~!~[ if (NP (AdjP one ) person ) (VP sin+s[Third_Singular_Present] ) (NP against (AdjP another ) person ) , ] (NP God ) (VP might[Pre-Verbal] help ) (NP him ) . but [ if (NP (AdjP one ) person ) (VP sin+s[Third_Singular_Present] ) (NP against the[Pre-Nominal] LORD ) , ] (NP (NP who ) ) (VP will[CP-VP] ) (VP help ) (NP him ) ? . but (NP (NP _ Eli+`s[Saxon_Genitive] ) son+s[Plural] ) (VP didn`t[Pre-Verbal] listen ) (NP to him ) [ because (NP the[Pre-Nominal] LORD ) (VP (AdvP already ) decid+ed[Past_Tense] ) [ (NP ) (VP to[Pre-Verbal] kill ) (NP them ) ] ] . If one person sins against another person, God might help him. But if one person sins against the LORD, who will help him? But Eli's sons didn't listen to him because the LORD already decided to kill them.~!~[ if (NP (AdjP one ) person ) (VP sin+s[Third_Singular_Present] ) (NP against (AdjP another ) person ) , ] (NP God ) (VP might[Pre-Verbal] help ) (NP him ) . but [ if (NP (AdjP one ) person ) (VP sin+s[Third_Singular_Present] ) (NP against the[Pre-Nominal] LORD ) , ] (NP (NP who ) ) (VP will[CP-VP] ) (VP help ) (NP him ) ? . but (NP (NP _ Eli+`s[Saxon_Genitive] ) son+s[Plural] ) (VP didn`t[Pre-Verbal] listen ) (NP to him ) [ because (NP the[Pre-Nominal] LORD ) (VP (AdvP already ) decid+ed[Past_Tense] ) [ (NP ) (VP to[Pre-Verbal] kill ) (NP them ) ] ] . If one person sins against another person, God might help him. But if one person sins against Yahweh, no person will help him.” But Eli's sons didn't listen to him because Yahweh already decided to kill them.~!~[ if (NP (AdjP one ) person ) (VP sin+s[Third_Singular_Present] ) (NP against (AdjP another ) person ) , ] (NP God ) (VP might[Pre-Verbal] help ) (NP him ) . but [ if (NP (AdjP one ) person ) (VP sin+s[Third_Singular_Present] ) (NP against Yahweh ) , ] (NP no[Pre-Nominal] person ) (VP will[Pre-Verbal] help ) (NP him ) . ” but (NP (NP _ Eli+`s[Saxon_Genitive] ) son+s[Plural] ) (VP didn`t[Pre-Verbal] listen ) (NP to him ) [ because (NP Yahweh ) (VP (AdvP already ) decid+ed[Past_Tense] ) [ (NP ) (VP to[Pre-Verbal] kill ) (NP them ) ] ] . ",,,
