ID,Reference,Verse,Notes,NoteFonts,Residue
1,1 Thessalonians 1:1,"I'm Paul. Timothy, Silas, and I are writing this letter to the group of Christians who live in the city named Thessalonica. God, who is our Father, has united you with himself and Jesus Christ, who is our Lord. I pray that God will treat you kindly. And I pray that God will cause you to be peaceful.~!~(NP I ) (VP am ) (NP Paul ) . (NP Timothy , ) (NP Silas , ) (NP and I ) (VP are writ+ing[Participle] ) (NP this[Proximity] letter ) (NP to (NP the[Article] group of ) Christian+s[Plural] [ who[Relativizer] (NP ) (VP live ) (NP in the[Article] city (NP named Thessalonica ) ) ] ) . (NP God [ , (NP who ) (NP ) (VP is ) (NP (NP _ our ) Father ) , ] ) (VP has unit+ed[Past_Tense] ) (NP you ) (NP with himself ) (NP and Jesus (NP _ Christ ) [ , (NP who ) (NP ) (VP is ) (NP (NP _ our ) Lord ) , ] ) . (NP I ) (VP pray ) [ that[Complementizer] (NP God ) (VP will[INFL] treat ) (NP you ) (AdvP kindly ) ] . and (NP I ) (VP pray ) [ that[Complementizer] (NP God ) (VP will[INFL] cause ) (NP you ) [ (NP ) (VP to[INFL] be ) (AdjP peaceful ) ] ] . ",,,
4,1 Thessalonians 1:4,"Friends, God loves you. And we know that God chose you.~!~(NP friend+s[Plural] , ) (NP God ) (VP love+s[Third_Singular_Present] ) (NP you ) . and (NP we ) (VP know ) [ that[Complementizer] (NP God ) (VP chose ) (NP you ) ] . ",,,
5,1 Thessalonians 1:5,We know that God chose you because his good message is powerful. God's good message that we told to you isn't only words. But the Holy Spirit caused us to tell those words to you. And we know that those words are true. You know us because we lived among you to help you.~!~(NP we ) (VP know ) [ that[Complementizer] (NP God ) (VP chose ) (NP you ) ] [ because (NP (NP _ his ) (AdjP good ) message ) (VP is ) (AdjP powerful ) ] . (NP (NP _ God+`s[Saxon_Genitive] ) (AdjP good ) message [ that[Relativizer] (NP we ) (VP told ) (NP ) (NP to you ) ] ) (VP isn`t ) (NP (AdjP only ) word+s[Plural] ) . but (NP the[Article] Holy_Spirit ) (VP caus+ed[Past_Tense] ) (NP us ) [ (NP ) (VP to[Pre-Verbal] tell ) (NP those[Proximity] word+s[Plural] ) (NP to you ) ] . and (NP we ) (VP know ) [ that[Complementizer] (NP those[Proximity] word+s[Plural] ) (VP are ) (AdjP true ) ] . (NP you ) (VP know ) (NP us ) [ because (NP we ) (VP liv+ed[Past_Tense] ) (NP among you ) [ to (NP ) (VP help ) (NP you ) ] ] . ,,,
7,1 Thessalonians 1:7,And now the Christians who live in Macedonia want to act like you act. Similarly now the Christians who live in Achaia want to act like you act. Footnote: Macedonia and Achaia were provinces that were in Greece.~!~and (AdvP now ) (NP the[Article] Christian+s[Plural] [ who[Relativizer] (NP ) (VP live ) (NP in Macedonia ) ] ) (VP want ) [ (NP ) (VP to[INFL] act ) [ like (NP you ) (VP act ) ] ] . similarly (AdvP now ) (NP the[Article] Christian+s[Plural] [ who[Relativizer] (NP ) (VP live ) (NP in Achaia ) ] ) (VP want ) [ (NP ) (VP to[INFL] act ) [ like (NP you ) (VP act ) ] ] . Footnote:[Proposition_Label] (NP Macedonia ) (NP and Achaia ) (VP were ) (NP province+s[Plural] [ that[Relativizer] (NP ) (VP were ) (NP in Greece ) ] ) . ,,,
8,1 Thessalonians 1:8,You told the Lord's message to many people. You told the Lord's message to people who are in Macedonia and in Achaia. But you also told the Lord's message to people who live in other places. And now people who live in many places know that you trust in God. And we don't need to tell those people about you.~!~(NP you ) (VP told ) (NP (NP _ the[Article] Lord+`s[Saxon_Genitive] ) message ) (NP to (AdjP many ) people ) . (NP you ) (VP told ) (NP (NP _ the[Article] Lord+`s[Saxon_Genitive] ) message ) (NP to people [ who[Relativizer] (NP ) (VP are ) (NP in Macedonia ) (NP and in Achaia ) ] ) . but (NP you ) (VP (AdvP also ) told ) (NP (NP _ the[Article] Lord+`s[Saxon_Genitive] ) message ) (NP to people [ who[Relativizer] (NP ) (VP live ) (NP in (AdjP other ) place+s[Plural] ) ] ) . and (AdvP now ) (NP people [ who[Relativizer] (NP ) (VP live ) (NP in (AdjP many ) place+s[Plural] ) ] ) (VP know ) [ that[Complementizer] (NP you ) (VP trust ) (NP in God ) ] . and (NP we ) (VP do not[Verb_Polarity] need ) [ (NP ) (VP to[INFL] tell ) (NP those[Proximity] people ) (NP about you ) ] . ,,,
9,1 Thessalonians 1:9,"Those people tell us about you now. They told us that you helped us greatly. They told us that you stopped worshiping things. And they told us that you started worshiping the true God, who lives.~!~(NP those[Proximity] people ) (VP tell ) (NP us ) (NP about you ) (AdvP now ) . (NP they ) (VP told ) (NP us ) [ that[Complementizer] (NP you ) (VP help+ed[Past_Tense] ) (NP us ) (AdvP greatly ) ] . (NP they ) (VP told ) (NP us ) [ that[Complementizer] (NP you ) (VP stopp+ed[Past_Tense] worshiping ) (NP thing+s[Plural] ) ] . and (NP they ) (VP told ) (NP us ) [ that[Complementizer] (NP you ) (VP start+ed[Past_Tense] worshiping ) (NP the[Article] (AdjP true ) God [ , (NP who ) (NP ) (VP live+s[Third_Singular_Present] ) , ] ) ] . ",,,
31,1 Thessalonians 2:1,"Friends, you know that when we visited you, good things happened.~!~(NP friend+s[Plural] , ) (NP you ) (VP know ) [ that[Complementizer] [ when (NP we ) (VP visited ) (NP you ) , ] (NP (AdjP good ) thing+s[Plural] ) (VP happened ) ] . ",,,
32,1 Thessalonians 2:2,"You know that previously when we were in Philippi, we suffered. And people insulted us there. But our God caused us to be brave. And we told God's good message to you even though many people opposed us.~!~(NP you ) (VP know ) [ that[Complementizer] (AdvP previously ) [ when (NP we ) (VP were ) (NP in Philippi ) , ] (NP we ) (VP suffered ) ] . and (NP people ) (VP insult+ed[Past_Tense] ) (NP us ) (NP there ) . but (NP (NP _ our ) God ) (VP caus+ed[Past_Tense] ) (NP us ) [ (NP ) (VP to[INFL] be ) (AdjP brave ) ] . and (NP we ) (VP told ) (NP (NP _ God+`s[Saxon_Genitive] ) (AdjP good ) message ) (NP to you ) [ even_though (NP (AdjP many ) people ) (VP oppos+ed[Past_Tense] ) (NP us ) ] . ",,,
33,1 Thessalonians 2:3,"Whenever we encourage people to believe God's good message, we are saying true things. We have good reasons to tell God's good message to people. And we aren't trying to deceive people.~!~[ whenever (NP we ) (VP encourage ) (NP people ) [ (NP ) (VP to[Pre-Verbal] believe ) (NP (NP _ God+`s[Saxon_Genitive] ) (AdjP good ) message ) ] , ] (NP we ) (VP are[Pre-Verbal] say+ing[Participle] ) (NP (AdjP true ) thing+s[Plural] ) . (NP we ) (VP have ) (NP (AdjP good ) reason+s[Plural] ) [ to (NP ) (VP tell ) (NP (NP _ God+`s[Saxon_Genitive] ) (AdjP good ) message ) (NP to people ) ] . and (NP we ) (VP aren`t[Pre-Verbal] try+ing[Participle] ) [ (NP ) (VP to[Pre-Verbal] deceive ) (NP people ) ] . ",,,
35,1 Thessalonians 2:5,You know that we didn't praise you to cause you to treat us well. And we didn't treat you well so that you would give things to us. God is able to show you that these things are true.~!~(NP you ) (VP know ) [ that[Complementizer] (NP we ) (VP did not[Verb_Polarity] praise ) (NP you ) [ to (NP ) (VP cause ) (NP you ) [ (NP ) (VP to[INFL] treat ) (NP us ) (AdvP well ) ] ] ] . and (NP we ) (VP did not[Verb_Polarity] treat ) (NP you ) (AdvP well ) [ so_that (NP you ) (VP would[Mood] give ) (NP thing+s[Plural] ) (NP to us ) ] . (NP God ) (VP is ) (AdjP able [ (NP ) (VP to[INFL] show ) (NP you ) [ that[Complementizer] (NP these[Proximity] thing+s[Plural] ) (VP are ) (AdjP true ) ] ] ) . ,,,
